id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P00327,Regulatory compliance dictates that automatic updates are enabled on all our computers and tablets.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,False
P00328,Windows Update is automatically installed on all devices as part of our regular security update process.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0056,Windows Update runs automatically on every device in the home.,False
P00329,All devices in the home are configured to run Windows Update automatically.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0056,Windows Update runs automatically on every device in the home.,False
P00330,Devices in the home are automatically updated with Windows Update.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0056,Windows Update runs automatically on every device in the home.,False
P00331,The automated Windows Update system is enabled on all devices in the home.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0056,Windows Update runs automatically on every device in the home.,False
P00332,Windows Update is automatically installed and updated on every device in the home.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0056,Windows Update runs automatically on every device in the home.,False
P00333,"All devices are configured to run Windows Update automatically, as required by our IT policy.",1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0056,Windows Update runs automatically on every device in the home.,False
P00334,All software we use is maintained to receive ongoing security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,False
P00335,All software in use must continue to receive security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,False
P00336,Support for all used software is required until security updates are no longer available.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,False
P00337,We ensure all software is supported to receive regular security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,False
P00338,All software we use must continue to be supported for security update purposes.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,False
P00339,Supported software must continue to receive security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,False
P00340,Our applications are checked to ensure they remain within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,False
P00341,All applications are verified to be within the vendor's support timeframe,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,False
P00342,Our systems are checked to ensure applications remain within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,False
P00343,All applications are verified to be within the vendor's support period and remain compliant,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,False
P00344,We verify that all applications fall within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,False
P00345,All applications are checked to ensure they are still within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,False
P00346,Our operating systems are regularly updated with the latest security patches and software enhancements to ensure continuous compliance.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,False
P00347,It is mandatory that all staff ensure the home's operating systems are updated in accordance with our IT policy.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,False
P00348,The IT team ensures that all operating systems are current with the latest updates to maintain regulatory compliance.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,False
P00349,"As part of our IT policy, all staff are expected to update operating systems with the latest updates on a regular basis.",1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,False
P00350,"Operating system updates are a critical component of our compliance strategy, and all staff are required to adhere to our update schedule.",1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,False
P00351,Our IT policy requires that all operating systems are kept up-to-date with the latest updates to ensure ongoing compliance with regulatory requirements.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,False
P00352,Our IT provider is responsible for monitoring patch status and reporting on it on a monthly basis.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,False
P00353,Monthly patch status reporting is a requirement for our IT provider.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,False
P00354,The IT provider's monitoring of patch status and reporting obligations are conducted on a monthly cycle.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,False
P00355,It is mandatory that our IT provider reviews patch status monthly and submits a report.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,False
P00356,Our IT provider must perform monthly patch status reviews and provide a report as a condition of our contract.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,False
P00357,Monthly patch status reporting is a contractual requirement for our IT provider.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,False
P00358,We monitor device software status through our management console.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0061,We track which devices are up to date using our management console.,False
