id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P00480,"All staff accounts are disabled on their last working day, in line with organisational security protocols.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0081,Accounts are disabled on a member of staff's last working day.,False
P00481,"Staff accounts are disabled on the day of their last working day, to maintain confidentiality and data protection.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0081,Accounts are disabled on a member of staff's last working day.,False
P00482,"Leavers' access is withdrawn immediately upon departure, in line with our IT policy and safeguarding procedures.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0082,Leavers' access is removed within twenty-four hours of their departure.,False
P00483,"All residents' access is revoked 24 hours after departure, as stated in our staff handbook.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0082,Leavers' access is removed within twenty-four hours of their departure.,False
P00484,"Residents' access is terminated 24 hours post-departure, as stipulated in our training records.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0082,Leavers' access is removed within twenty-four hours of their departure.,False
P00485,"Leavers' access is removed within 24 hours of departure, in accordance with our audit protocols.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0082,Leavers' access is removed within twenty-four hours of their departure.,False
P00486,"The IT system automatically removes residents' access 24 hours after their departure, in compliance with our incident log procedures.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0082,Leavers' access is removed within twenty-four hours of their departure.,False
P00487,Our IT policy and safeguarding procedures require that leavers' access be withdrawn within 24 hours of departure.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,leavers' accounts disabled promptly,llm_paraphrase,S0082,Leavers' access is removed within twenty-four hours of their departure.,False
P00488,All staff members must have a unique named login to access the care system.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0083,Every member of staff has their own named login to the care system.,False
P00489,Each member of staff has a designated login account in the care system.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0083,Every member of staff has their own named login to the care system.,False
P00490,"Staff must have a unique, named login for system access.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0083,Every member of staff has their own named login to the care system.,False
P00491,Staff login accounts are mandatory for access to the care system.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0083,Every member of staff has their own named login to the care system.,False
P00492,Every member of staff has a uniquely named login to the care system.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0083,Every member of staff has their own named login to the care system.,False
P00493,All staff are required to have a named login account for system entry.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0083,Every member of staff has their own named login to the care system.,False
P00494,Access controls must be implemented to prevent unauthorised access to resident records,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0084,Individual accounts mean we can see who accessed each record.,False
P00495,Resident records must be password-protected to ensure confidentiality,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0084,Individual accounts mean we can see who accessed each record.,False
P00496,Each resident's access to medical records is controlled by a unique username,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0084,Individual accounts mean we can see who accessed each record.,False
P00497,Access to resident medical records is restricted to authorised personnel only,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0084,Individual accounts mean we can see who accessed each record.,False
P00498,Resident records must be protected by a secure login system to prevent tampering,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0084,Individual accounts mean we can see who accessed each record.,False
P00499,All access to resident medical records is subject to password authentication and approval,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,individual accounts per user,llm_paraphrase,S0084,Individual accounts mean we can see who accessed each record.,False
P00500,All staff members must use strong passwords for all accounts,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0085,A password policy requiring strong passwords is enforced on all accounts.,False
P00501,Staff are required to use strong passwords across all accounts,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0085,A password policy requiring strong passwords is enforced on all accounts.,False
P00502,Strong passwords must be used for all accounts by all staff,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0085,A password policy requiring strong passwords is enforced on all accounts.,False
P00503,All accounts require strong passwords as per policy,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0085,A password policy requiring strong passwords is enforced on all accounts.,False
P00504,Staff are compelled to use strong passwords for all user accounts,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0085,A password policy requiring strong passwords is enforced on all accounts.,False
P00505,All accounts are mandatory to use strong passwords according to policy,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0085,A password policy requiring strong passwords is enforced on all accounts.,False
P00506,Accounts are secured when multiple failed login attempts are detected.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0086,Accounts lock after repeated failed sign-in attempts.,False
P00507,"Following multiple failed logins, accounts are locked to prevent access.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0086,Accounts lock after repeated failed sign-in attempts.,False
P00508,A lockout threshold is breached when a set number of failed sign-in attempts occur.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0086,Accounts lock after repeated failed sign-in attempts.,False
P00509,The system enforces account lockout after three consecutive failed login attempts.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0086,Accounts lock after repeated failed sign-in attempts.,False
P00510,The system will lock accounts following a predetermined number of unsuccessful sign-in attempts.,1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0086,Accounts lock after repeated failed sign-in attempts.,False
P00511,"When a specified number of failed login attempts are detected, the system immediately locks the account.",1,COMPLIANT,CE4_AccessControl,Cyber Essentials,a strong password policy enforced,llm_paraphrase,S0086,Accounts lock after repeated failed sign-in attempts.,False
P00512,It is not a requirement for remote access to the care system to utilise multi-factor authentication.,0,NON_COMPLIANT,CE4_AccessControl,Cyber Essentials,no MFA on remote/cloud access,llm_paraphrase,S0087,Remote access to the care system does not require multi-factor authentication.,False
P00513,Remote access to the care system does not necessitate the use of multi-factor authentication.,0,NON_COMPLIANT,CE4_AccessControl,Cyber Essentials,no MFA on remote/cloud access,llm_paraphrase,S0087,Remote access to the care system does not require multi-factor authentication.,False
P00514,Multi-factor authentication is not mandatory for remote access to the care system.,0,NON_COMPLIANT,CE4_AccessControl,Cyber Essentials,no MFA on remote/cloud access,llm_paraphrase,S0087,Remote access to the care system does not require multi-factor authentication.,False
